buy_amount,volume,sell_amount,gain,buy_sequence_number,sell_sequence_number,pnl
10,0.00011866331941175272,10.000669261121482,True,1012,1032,0.0006692611214820232
10,0.0001186543645821468,10.000229002923644,True,4098,4118,0.0008982640451264956
10,0.00011865033816532881,10.000022543564251,True,5486,5506,0.0009208076093774054
10,0.00011865033816532881,10.000022543564251,True,5487,5507,0.0009433511736283151
10,0.00011862424347388725,9.999998813757564,False,7786,7806,0.0009421649311924796
10,0.00011862424347388725,9.999998813757564,False,7787,7807,0.000940978688756644
10,0.00011862424347388725,9.999998813757564,False,7808,7828,0.0009397924463208085
10,0.00011862424347388725,9.999998813757564,False,7809,7829,0.000938606203884973
10,0.00011862424347388725,9.999998813757564,False,7810,7830,0.0009374199614491374
10,0.00011862424347388725,9.999998813757564,False,7811,7831,0.0009362337190133019
10,0.00011862424347388725,9.999998813757564,False,7812,7832,0.0009350474765774663
10,0.00011862424347388725,9.999998813757564,False,7813,7833,0.0009338612341416308
10,0.00011862424347388725,9.999998813757564,False,7814,7834,0.0009326749917057953
10,0.00011862424347388725,9.999998813757564,False,7815,7835,0.0009314887492699597
10,0.00011863284191260342,10.000938385779529,True,10259,10279,0.0018698745287988316
10,0.00011863284191260342,10.000949062735302,True,10262,10282,0.0028189372641005406
10,0.00011863284191260342,10.000953808048976,True,10263,10283,0.0037727453130766975
10,0.00011863284191260342,10.000954994377397,True,10264,10284,0.004727739690473243
10,0.00011863284191260342,10.000954994377397,True,10265,10285,0.005682734067869788
10,0.00011860997647489727,10.002378130028323,True,10876,10896,0.008060864096192333
10,0.00011851364453515215,9.999998814863554,False,11638,11658,0.008059678959746464
10,0.00011851364453515215,9.999998814863554,False,11639,11659,0.008058493823300594
10,0.00011851364453515215,9.999998814863554,False,11640,11660,0.008057308686854725
10,0.00011848697816261294,10.000293116329706,True,11675,11695,0.008350425016560692
10,0.00011850542849666857,10.000316409494086,True,13038,13058,0.008666834510647092
10,0.00011850187558843587,10.000036735581432,True,13044,13064,0.008703570092079005
10,0.00011850187558843587,10.000036735581432,True,13045,13065,0.008740305673510917
10,0.00011850187558843587,10.000053325844014,True,13046,13066,0.008793631517525213
10,0.00011850978215294824,9.99999881490218,False,15055,15075,0.008792446419704447
10,0.00011850978215294824,9.99999881490218,False,15056,15076,0.008791261321883681
10,0.00011850978215294824,9.99999881490218,False,15057,15077,0.008790076224062915
10,0.00011850978215294824,9.99999881490218,False,15058,15078,0.008788891126242149
10,0.00011848337020733287,10.000745260398606,True,15465,15485,0.009534151524848156
10,0.00011844120010309121,10.001591849729385,True,17685,17705,0.011126001254233131
10,0.00011845082431113146,9.998853396020667,False,18106,18126,0.009979397274900492
10,0.00011846203581983963,10.000698926011339,True,18194,18214,0.010678323286239078
10,0.00011846203581983963,10.000698926011339,True,18195,18215,0.011377249297577663
10,0.00011846084300526629,10.000598227257177,True,18199,18219,0.011975476554754394
10,0.00011846084300526629,10.000598227257177,True,18200,18220,0.012573703811931125
10,0.0001184535042159379,10.000233353403305,True,18246,18266,0.012807057215235673
10,0.00011842313438562551,9.999998815768656,False,18795,18815,0.012805872983891575
10,0.00011842313438562551,9.999998815768656,False,18796,18816,0.012804688752547477
10,0.00011842313438562551,9.999998815768656,False,18797,18817,0.01280350452120338
10,0.00011842313438562551,9.999998815768656,False,18798,18818,0.012802320289859281
10,0.00011842812715391157,10.001254153866562,True,21181,21201,0.014056474156420862
10,0.00011842812715391157,10.001254153866562,True,21182,21202,0.015310628022982442
10,0.00011842812715391157,10.001254153866562,True,21183,21203,0.016564781889544022
10,0.00011846610560329278,9.999998815338945,False,22074,22094,0.016563597228488547
10,0.00011848850845125211,10.000100715232184,True,23544,23564,0.016664312460672903
10,0.0001184884803722055,10.00009834543871,True,23545,23565,0.016762657899382916
10,0.0001184884803722055,10.00009834543871,True,23546,23566,0.016861003338092928
10,0.00011848730106426479,9.99999881512699,False,23555,23575,0.016859818465082554
10,0.00011848730106426479,9.99999881512699,False,23556,23576,0.01685863359207218
