buy_amount,volume,sell_amount,gain,buy_sequence_number,sell_sequence_number,pnl
10,0.0001185277057326873,10.000146974355108,True,3500,3520,0.003541674647172144
10,0.0001185277057326873,10.000157641848622,True,3501,3521,0.003699316495794136
10,0.0001185277057326873,10.00017186517331,True,3502,3522,0.0038711816691048284
10,0.0001185277057326873,10.000188459052113,True,3503,3523,0.004059640721218116
10,0.0001185277057326873,10.000205052930916,True,3504,3524,0.0042646936521339995
10,0.0001185277057326873,10.000205052930916,True,3505,3525,0.004469746583049883
10,0.0001185277057326873,10.000205052930916,True,3506,3526,0.004674799513965766
10,0.0001185277057326873,10.000205052930916,True,3507,3527,0.004879852444881649
10,0.0001185277057326873,10.000205052930916,True,3508,3528,0.005084905375797533
10,0.0001185277057326873,10.000205052930916,True,3509,3529,0.005289958306713416
10,0.0001185277057326873,10.000205052930916,True,3510,3530,0.005495011237629299
10,0.0001185277057326873,10.000205052930916,True,3511,3531,0.0057000641685451825
10,0.00011847705330507735,10.000009478164264,True,4933,4953,0.005709542332809292
10,0.00011845910294238195,10.000297332348385,True,7803,7823,0.0060068746811943186
10,0.00011845765760643272,10.000175317333257,True,7813,7833,0.00618219201445136
10,0.00011845765760643272,10.000175317333257,True,7814,7834,0.006357509347708401
10,0.0001184573769627647,10.000161102032669,True,12632,12652,0.006518611380377237
10,0.0001184573769627647,10.000161102032669,True,12633,12653,0.006679713413046073
10,0.0001184573769627647,10.000168209475287,True,12636,12656,0.006847922888333358
10,0.00011848214888703795,9.999998815178513,False,14079,14099,0.006846738066846214
10,0.00011846524952217041,9.999998815347503,False,14929,14949,0.006845553414349226
10,0.00011844827079738429,9.999998815517293,False,16638,16658,0.006844368931641753
10,0.0001185367117086415,9.999998814632882,False,19798,19818,0.006843183564523514
10,0.0001185367117086415,9.999998814632882,False,19805,19825,0.006841998197405275
10,0.00011852722807483335,9.999998814727718,False,20875,20895,0.006840812925123174
10,0.00011852722807483335,9.999998814727718,False,20877,20897,0.006839627652841074
10,0.00011851291417448822,10.001985091312424,True,21325,21345,0.008824718965264822
10,0.00011851291417448822,10.001985091312424,True,21326,21346,0.01080981027768857
10,0.00011851037202775986,10.001770544958095,True,21327,21347,0.012580355235783713
10,0.00011851037202775986,10.001770544958095,True,21328,21348,0.014350900193878857
10,0.00011851037202775986,10.001770544958095,True,21329,21349,0.016121445151974
10,0.00011851037202775986,10.001770544958095,True,21330,21350,0.017891990110069145
10,0.00011851037202775986,10.001770544958095,True,21331,21351,0.01966253506816429
10,0.00011851646774467665,10.000133923608551,True,22613,22633,0.019796458676715645
10,0.00011851646774467665,10.000133923608551,True,22614,22634,0.019930382285267
10,0.00011851646774467665,10.000133923608551,True,22615,22635,0.020064305893818357
10,0.00011851646774467665,10.000133923608551,True,22616,22636,0.020198229502369713
10,0.00011851646774467665,10.000133923608551,True,22617,22637,0.02033215311092107
10,0.00011851646774467665,10.000133923608551,True,22618,22638,0.020466076719472426
10,0.00011851646774467665,10.000133923608551,True,22619,22639,0.020600000328023782
10,0.00011851646774467665,10.000133923608551,True,22620,22640,0.020733923936575138
10,0.00011851646774467665,10.000133923608551,True,22621,22641,0.020867847545126494
10,0.00011851586376317023,10.000082961104635,True,22623,22643,0.0209508086497614
10,0.00011851586376317023,10.000082961104635,True,22624,22644,0.021033769754396303
10,0.00011851486650485436,9.999998814851333,False,22626,22646,0.0210325846057291
10,0.00011851486650485436,9.999998814851333,False,22627,22647,0.021031399457061895
10,0.00011851486650485436,9.999998814851333,False,22628,22648,0.02103021430839469
10,0.00011851486650485436,9.999998814851333,False,22629,22649,0.021029029159727486
10,0.00011851486650485436,9.999998814851333,False,22630,22650,0.02102784401106028
10,0.00011851486650485436,9.999998814851333,False,22631,22651,0.021026658862393077
10,0.00011851486650485436,9.999998814851333,False,22632,22652,0.021025473713725873
10,0.00011851486650485436,9.999998814851333,False,22633,22653,0.02102428856505867
10,0.00011851486650485436,9.999998814851333,False,22634,22654,0.021023103416391464
10,0.00011851486650485436,10.00011495942051,True,22657,22677,0.021138062836900673
10,0.00011851486650485436,10.00011495942051,True,22658,22678,0.02125302225740988
10,0.00011851486650485436,10.00011495942051,True,22659,22679,0.02136798167791909
10,0.00011851486650485436,10.00011495942051,True,22660,22680,0.0214829410984283
10,0.00011851486650485436,10.00011495942051,True,22661,22681,0.021597900518937507
10,0.00011851486650485436,10.00011495942051,True,22662,22682,0.021712859939446716
10,0.00011851486650485436,10.00011495942051,True,22663,22683,0.021827819359955924
10,0.00011850937486186251,10.0,False,22686,22706,0.021827819359955924
10,0.00011850937486186251,10.0,False,22687,22707,0.021827819359955924
10,0.00011850937486186251,10.0,False,22688,22708,0.021827819359955924
10,0.00011851646774467665,9.999998814835322,False,23156,23176,0.021826634195278416
10,0.00011851646774467665,9.999998814835322,False,23157,23177,0.021825449030600907
10,0.00011851646774467665,9.999998814835322,False,23158,23178,0.0218242638659234
10,0.00011850936081739224,10.000905411516644,True,23230,23250,0.02272967538256765
10,0.00011850936081739224,10.000905411516644,True,23231,23251,0.0236350868992119
10,0.00011850092069290333,10.00077144099371,True,23244,23264,0.024406527892921304
10,0.00011849176571097133,10.000990591161344,True,23266,23286,0.025397119054265005
10,0.00011849176571097133,10.000990591161344,True,23267,23287,0.026387710215608706
10,0.00011849176571097133,10.000992960996657,True,23268,23288,0.027380671212265284
10,0.00011849176571097133,10.000990591161344,True,23269,23289,0.028371262373608985
10,0.00011849176571097133,10.000990591161344,True,23270,23290,0.029361853534952687
10,0.00011849176571097133,10.000984666573059,True,23272,23292,0.030346520108011532
10,0.00011847574789592994,9.999754755201854,False,24544,24564,0.030101275309865727
10,0.00011850071005625467,10.000202636214198,True,25787,25807,0.03030391152406331
10,0.00011850071005625467,10.000202636214198,True,25788,25808,0.030506547738260892
10,0.0001185082794031781,10.000197908826605,True,31057,31077,0.03070445656486598
10,0.0001185082794031781,10.000197908826605,True,31058,31078,0.030902365391471065
10,0.0001185082794031781,10.000197908826605,True,31059,31079,0.03110027421807615
