buy_amount,volume,sell_amount,gain,buy_sequence_number,sell_sequence_number,pnl
10,0.00012209485336213123,10.000051985977862,True,24948,24968,0.1573976195551836
10,0.00012209485336213123,10.000051985977862,True,24949,24969,0.15744960553304566
10,0.00012209490678794996,10.000056361763983,True,24950,24970,0.1575059672970287
10,0.00012209490678794996,10.000056361763983,True,24951,24971,0.15756232906101175
10,0.00012209490678794996,10.000056361763983,True,24952,24972,0.1576186908249948
10,0.00012209490678794996,10.000056361763983,True,24953,24973,0.15767505258897785
10,0.00012209490678794996,10.00006979220373,True,24954,24974,0.1577448447927079
10,0.00012209490678794996,10.00006979220373,True,24955,24975,0.15781463699643794
10,0.00012209490678794996,10.000099094981357,True,24956,24976,0.15791373197779457
10,0.00012209490678794996,10.000099094981357,True,24957,24977,0.1580128269591512
10,0.00012209490678794996,10.000099094981357,True,24958,24978,0.15811192194050783
10,0.00012209490678794996,10.000099094981357,True,24959,24979,0.15821101692186446
10,0.00012209490678794996,10.000099094981357,True,24960,24980,0.15831011190322108
10,0.00012209490678794996,10.000099094981357,True,24961,24981,0.1584092068845777
10,0.00012209522734395824,10.000125349900031,True,24962,24982,0.15853455678460904
10,0.00012209522734395824,10.000129012756853,True,24963,24983,0.15866356954146177
10,0.00012209522734395824,10.000137559422766,True,24964,24984,0.15880112896422816
10,0.00012209522734395824,10.000143664184135,True,24965,24985,0.15894479314836296
10,0.00012209509377872647,10.00013882935064,True,24966,24986,0.15908362249900243
10,0.00012208977651954767,9.999998779102233,False,24989,25009,0.15908240160123555
10,0.00012208977651954767,9.999998779102233,False,24990,25010,0.15908118070346866
10,0.00012208977651954767,9.999998779102233,False,24991,25011,0.15907995980570178
10,0.00012208977651954767,9.999998779102233,False,24992,25012,0.1590787389079349
10,0.00012208977651954767,9.999998779102233,False,24993,25013,0.159077518010168
10,0.00012208977651954767,9.999998779102233,False,24994,25014,0.15907629711240112
10,0.00012208977651954767,9.999998779102233,False,24995,25015,0.15907507621463424
10,0.00012208977651954767,9.999998779102233,False,24996,25016,0.15907385531686735
10,0.00012208977651954767,9.999998779102233,False,24997,25017,0.15907263441910047
10,0.00012208977651954767,9.999998779102233,False,24998,25018,0.15907141352133358
10,0.00012208977651954767,9.999998779102233,False,24999,25019,0.1590701926235667
10,0.00012208977651954767,9.999998779102233,False,25000,25020,0.1590689717257998
10,0.00012208977651954767,9.999998779102233,False,25001,25021,0.15906775082803293
10,0.00012208977651954767,9.999998779102233,False,25002,25022,0.15906652993026604
10,0.00012208977651954767,9.999998779102233,False,25003,25023,0.15906530903249916
10,0.00012208977651954767,9.999998779102233,False,25004,25024,0.15906408813473227
10,0.00012208977651954767,9.999998779102233,False,25005,25025,0.1590628672369654
10,0.00012208977651954767,9.999998779102233,False,25006,25026,0.1590616463391985
10,0.00012208977651954767,9.999998779102233,False,25007,25027,0.15906042544143162
10,0.00012208977651954767,9.999998779102233,False,25008,25028,0.15905920454366473
10,0.00012208977651954767,9.999998779102233,False,25009,25029,0.15905798364589785
10,0.00012208977651954767,9.999998779102233,False,25010,25030,0.15905676274813096
10,0.00012208977651954767,9.999998779102233,False,25011,25031,0.15905554185036408
10,0.00012208977651954767,9.999998779102233,False,25012,25032,0.1590543209525972
10,0.00012208977651954767,9.999998779102233,False,25013,25033,0.1590531000548303
10,0.00012208977651954767,9.999998779102233,False,25014,25034,0.15905187915706342
10,0.00012208977651954767,9.999998779102233,False,25015,25035,0.15905065825929654
10,0.00012208977651954767,9.999998779102233,False,25016,25036,0.15904943736152966
10,0.00012208977651954767,9.999998779102233,False,25017,25037,0.15904821646376277
10,0.00012208977651954767,9.999998779102233,False,25018,25038,0.15904699556599589
10,0.00012208977651954767,9.999998779102233,False,25020,25040,0.159045774668229
10,0.00012208977651954767,9.999998779102233,False,25021,25041,0.15904455377046212
10,0.00012208977651954767,9.999998779102233,False,25022,25042,0.15904333287269523
10,0.00012208977651954767,9.999998779102233,False,25023,25043,0.15904211197492835
10,0.00012208977651954767,9.999998779102233,False,25024,25044,0.15904089107716146
10,0.00012208977651954767,9.999998779102233,False,25035,25055,0.15903967017939458
10,0.00012208977651954767,9.999998779102233,False,25036,25056,0.1590384492816277
10,0.00012208977651954767,9.999998779102233,False,25038,25058,0.1590372283838608
10,0.00012208977651954767,9.999998779102233,False,25039,25059,0.15903600748609392
10,0.00012208977651954767,9.999998779102233,False,25040,25060,0.15903478658832704
10,0.00012208977651954767,9.999998779102233,False,25041,25061,0.15903356569056015
10,0.00012208977651954767,9.999998779102233,False,25042,25062,0.15903234479279327
10,0.00012208977651954767,9.999998779102233,False,25043,25063,0.15903112389502638
10,0.00012208977651954767,9.999998779102233,False,25044,25064,0.1590299029972595
10,0.00012208977651954767,9.999998779102233,False,25045,25065,0.1590286820994926
10,0.00012208977651954767,9.999998779102233,False,25046,25066,0.15902746120172573
10,0.00012208977651954767,9.999998779102233,False,25047,25067,0.15902624030395884
10,0.00012208977651954767,9.999998779102233,False,25048,25068,0.15902501940619196
10,0.00012208977651954767,9.999998779102233,False,25049,25069,0.15902379850842507
10,0.00012208977651954767,9.999998779102233,False,25050,25070,0.1590225776106582
10,0.00012208977651954767,9.999998779102233,False,25051,25071,0.1590213567128913
10,0.00012208977651954767,9.999998779102233,False,25052,25072,0.15902013581512442
10,0.00012208977651954767,9.999998779102233,False,25053,25073,0.15901891491735753
10,0.00012208977651954767,9.999998779102233,False,25054,25074,0.15901769401959065
10,0.00012208977651954767,9.999998779102233,False,25055,25075,0.15901647312182376
10,0.00012208977651954767,9.999998779102233,False,25056,25076,0.15901525222405688
10,0.00012208977651954767,9.999998779102233,False,25057,25077,0.15901403132629
10,0.00012208977651954767,9.999998779102233,False,25058,25078,0.1590128104285231
10,0.00012208977651954767,9.999998779102233,False,25059,25079,0.15901158953075623
10,0.00012208977651954767,9.999998779102233,False,25060,25080,0.15901036863298934
10,0.00012208977651954767,9.999998779102233,False,25061,25081,0.15900914773522246
10,0.00012208977651954767,9.999998779102233,False,25062,25082,0.15900792683745557
